date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:37	15834/15834	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:35%20GMT	https://c.programmingpedia.net/en/knowledge-base/15108932/c---the--x-format-specifier	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/15108932/c---the--x-format-specifier.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/format)
12:19:38	14937/14937	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:37%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/security	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/security.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/format)
12:19:39	18205/18205	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:39%20GMT	https://c.programmingpedia.net/en/knowledge-base/3224621/most-efficient-portable-overflow-detection-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3224621/most-efficient-portable-overflow-detection-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:40	17007/17007	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:40%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/overflow	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/overflow.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:42	16684/16684	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:41%20GMT	https://c.programmingpedia.net/en/knowledge-base/160930/how-do-i-check-if-an-integer-is-even-or-odd-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/160930/how-do-i-check-if-an-integer-is-even-or-odd-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:43	18712/18712	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:42%20GMT	https://c.programmingpedia.net/en/knowledge-base/1815367/catch-and-compute-overflow-during-multiplication-of-two-large-integers	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1815367/catch-and-compute-overflow-during-multiplication-of-two-large-integers.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:44	16565/16565	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:43%20GMT	https://c.programmingpedia.net/en/knowledge-base/759014/can-i-compare-and-add-a-floating-point-number-to-an-integer-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/759014/can-i-compare-and-add-a-floating-point-number-to-an-integer-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:46	16355/16355	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:45%20GMT	https://c.programmingpedia.net/en/knowledge-base/4072190/check-if-input-is-integer-type-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4072190/check-if-input-is-integer-type-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:47	15559/15559	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:46%20GMT	https://c.programmingpedia.net/en/knowledge-base/2252896/how-do-you-store-an-arbitrarily-large-integer-value-in-memory-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2252896/how-do-you-store-an-arbitrarily-large-integer-value-in-memory-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:48	11829/11829	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:47%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/integer-arithmetic	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/integer-arithmetic.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:49	41313/41313	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:48%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/memory-management	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/memory-management.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:51	18030/18030	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:50%20GMT	https://c.programmingpedia.net/en/knowledge-base/3068397/finding-the-length-of-an-integer-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/3068397/finding-the-length-of-an-integer-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:52	13050/13050	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:51%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/digit	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/digit.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:53	15538/15538	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:52%20GMT	https://c.programmingpedia.net/en/knowledge-base/6213478/how-to-get-the-enum-index-value-in-csharp	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/6213478/how-to-get-the-enum-index-value-in-csharp.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:54	17752/17752	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:53%20GMT	https://c.programmingpedia.net/en/knowledge-base/9813247/define-16-bit-integer-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/9813247/define-16-bit-integer-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:56	10096/10096	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:55%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/16-bit	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/16-bit.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:57	11452/11452	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:56%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/stdint	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/stdint.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:19:58	20452/20452	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:57%20GMT	https://c.programmingpedia.net/en/knowledge-base/6647783/check-value-of-least-significant-bit--lsb--and-most-significant-bit--msb--in-c-cplusplus	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/6647783/check-value-of-least-significant-bit--lsb--and-most-significant-bit--msb--in-c-cplusplus.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:20:00	16194/16194	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:19:59%20GMT	https://c.programmingpedia.net/en/knowledge-base/9655202/how-to-convert-integer-to-string-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/9655202/how-to-convert-integer-to-string-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:20:01	24308/24308	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:00%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/type-conversion	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/type-conversion.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:20:02	15870/15870	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:01%20GMT	https://c.programmingpedia.net/en/knowledge-base/8257714/how-to-convert-an-int-to-string-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/8257714/how-to-convert-an-int-to-string-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/integer)
12:20:04	17356/17356	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:02%20GMT	https://c.programmingpedia.net/en/knowledge-base/949890/how-can-i-perform-pre-main-initialization-in-c-cplusplus-with-avr-gcc-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/949890/how-can-i-perform-pre-main-initialization-in-c-cplusplus-with-avr-gcc-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:05	15515/15515	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:05%20GMT	https://c.programmingpedia.net/en/knowledge-base/2695358/getting-size-of-a-specific-byte-array-from-an-array-of-pointers-to-bytes	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2695358/getting-size-of-a-specific-byte-array-from-an-array-of-pointers-to-bytes.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:06	20157/20157	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:06%20GMT	https://c.programmingpedia.net/en/knowledge-base/899098/arduino-serial-reading	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/899098/arduino-serial-reading.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:08	37636/37636	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:08%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/microcontroller	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/microcontroller.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:10	41345/41345	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:09%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/serial-port	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/serial-port.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:11	15372/15372	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:10%20GMT	https://c.programmingpedia.net/en/knowledge-base/2033258/creating-libraries-for-arduino	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2033258/creating-libraries-for-arduino.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:12	17058/17058	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:11%20GMT	https://c.programmingpedia.net/en/knowledge-base/2487911/connecting-arduino-to-the-internet-across-a-firewall-proxy	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2487911/connecting-arduino-to-the-internet-across-a-firewall-proxy.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:14	13813/13813	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:13%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/proxy	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/proxy.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:15	35108/35108	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:14%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/tcp	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/tcp.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:16	14996/14996	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:15%20GMT	https://c.programmingpedia.net/en/knowledge-base/890414/how-to-send-sound-to-a-speaker	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/890414/how-to-send-sound-to-a-speaker.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:18	24859/24859	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:17%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/atmega	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/atmega.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:19	15431/15431	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:18%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/electronics	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/electronics.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:20	16883/16883	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:19%20GMT	https://c.programmingpedia.net/en/knowledge-base/1780785/fuzzy-logic-membership-function-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1780785/fuzzy-logic-membership-function-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:21	11949/11949	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:20%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/fuzzy-logic	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/fuzzy-logic.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:23	11949/11949	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:21%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/membership	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/membership.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:24	16884/16884	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:23%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/set	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/set.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:25	40329/40329	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:25%20GMT	https://c.programmingpedia.net/en/knowledge-base/search?q=&page=23	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/search25d7.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/arduino)
12:20:27	13983/13983	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:26%20GMT	https://c.programmingpedia.net/en/knowledge-base/499939/extract-decimal-part-from-a-floating-point-number-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/499939/extract-decimal-part-from-a-floating-point-number-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:28	14327/14327	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:27%20GMT	https://c.programmingpedia.net/en/knowledge-base/1449805/how-to-format-a-number-from-1123456789-to-1-123-456-789-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1449805/how-to-format-a-number-from-1123456789-to-1-123-456-789-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:29	17873/17873	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:29%20GMT	https://c.programmingpedia.net/en/knowledge-base/11410798/finding-taxicab-numbers	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/11410798/finding-taxicab-numbers.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:31	10110/10110	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:30%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/hardy-ramanujan	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/hardy-ramanujan.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:32	15547/15547	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:31%20GMT	https://c.programmingpedia.net/en/knowledge-base/9302681/c--how-to-break-apart-a-multi-digit-number-into-separate-variables-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/9302681/c--how-to-break-apart-a-multi-digit-number-into-separate-variables-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:33	10271/10271	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:32%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/digits	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/digits.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:34	18262/18262	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:33%20GMT	https://c.programmingpedia.net/en/knowledge-base/11699324/algorithm-to-find-all-the-exact-divisors-of-a-given-integer	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/11699324/algorithm-to-find-all-the-exact-divisors-of-a-given-integer.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:36	12151/12151	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:35%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/factors	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/factors.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/numbers)
12:20:37	17413/17413	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:36%20GMT	https://c.programmingpedia.net/en/knowledge-base/461449/return-statement-vs-exit---in-main--	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/461449/return-statement-vs-exit---in-main--.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:38	17573/17573	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:37%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/exit	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/exit.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:39	15893/15893	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:38%20GMT	https://c.programmingpedia.net/en/knowledge-base/4929329/how-to-return-a-string-in-my-c-code-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4929329/how-to-return-a-string-in-my-c-code-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:40	16724/16724	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:39%20GMT	https://c.programmingpedia.net/en/knowledge-base/8763182/execution-of-code-in-a-function-after-the-return-statement-has-been-accessed-in-cplusplus	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/8763182/execution-of-code-in-a-function-after-the-return-statement-has-been-accessed-in-cplusplus.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:41	16326/16326	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:40%20GMT	https://c.programmingpedia.net/en/knowledge-base/8654089/return-value-of-system---in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/8654089/return-value-of-system---in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:43	15199/15199	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:42%20GMT	https://c.programmingpedia.net/en/knowledge-base/12380758/error--function-returns-address-of-local-variable	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/12380758/error--function-returns-address-of-local-variable.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:44	14806/14806	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:43%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/strcat	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/strcat.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:46	19530/19530	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:44%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/strcpy	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/strcpy.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:47	16492/16492	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:46%20GMT	https://c.programmingpedia.net/en/knowledge-base/14416759/return-char---string-from-a-function	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/14416759/return-char---string-from-a-function.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:48	16545/16545	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:48%20GMT	https://c.programmingpedia.net/en/knowledge-base/14928520/so-what-does--return-0--actually-mean-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/14928520/so-what-does--return-0--actually-mean-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:49	16794/16794	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:49%20GMT	https://c.programmingpedia.net/en/knowledge-base/22604196/difference-between-return-1--return-0--return--1-and-exit-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/22604196/difference-between-return-1--return-0--return--1-and-exit-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:50	16468/16468	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:50%20GMT	https://c.programmingpedia.net/en/knowledge-base/25798977/returning-string-from-c-function	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/25798977/returning-string-from-c-function.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:52	10138/10138	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:51%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/local-variables	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/local-variables.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return)
12:20:53	20394/20394	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:52%20GMT	https://c.programmingpedia.net/en/knowledge-base/204476/what-should-main---return-in-c-and-cplusplus-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/204476/what-should-main---return-in-c-and-cplusplus-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return-value)
12:20:54	16387/16387	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:53%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/main	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/main.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return-value)
12:20:56	13722/13722	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:55%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/return-type	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/return-type.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return-value)
12:20:57	16417/16417	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:57%20GMT	https://c.programmingpedia.net/en/knowledge-base/2620146/how-do-i-return-multiple-values-from-a-function-in-c-	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/2620146/how-do-i-return-multiple-values-from-a-function-in-c-.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return-value)
12:20:59	17511/17511	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:58%20GMT	https://c.programmingpedia.net/en/knowledge-base/8867871/should-i-return-exit-success-or-0-from-main---	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/8867871/should-i-return-exit-success-or-0-from-main---.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/return-value)
12:21:00	18087/18087	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:20:59%20GMT	https://c.programmingpedia.net/en/knowledge-base/38183840/initialing-mfrc522-rfid-chip-in-uart-interface	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/38183840/initialing-mfrc522-rfid-chip-in-uart-interface.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/rfid)
12:21:01	10340/10340	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:00%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/mifare	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/mifare.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/rfid)
12:21:03	10340/10340	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:02%20GMT	https://c.programmingpedia.net/en/knowledge-base/tag/nxp-microcontroller	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/tag/nxp-microcontroller.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/rfid)
12:21:04	14607/14607	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:03%20GMT	https://c.programmingpedia.net/en/knowledge-base/1343890/rounding-number-to-2-decimal-places-in-c	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/1343890/rounding-number-to-2-decimal-places-in-c.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/decimal)
12:21:05	16199/16199	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:04%20GMT	https://c.programmingpedia.net/en/knowledge-base/4784336/two-decimal-places-using-printf---	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/4784336/two-decimal-places-using-printf---.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/decimal)
12:21:07	15572/15572	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:06%20GMT	https://c.programmingpedia.net/en/knowledge-base/15183606/comparing-two-double-variables-in-arduino	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/15183606/comparing-two-double-variables-in-arduino.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/decimal)
12:21:08	17450/17450	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2009:21:07%20GMT	https://c.programmingpedia.net/en/knowledge-base/10463201/getch-and-arrow-codes	/home/zekid/websites/https://c.programmingpedia.net/c.programmingpedia.net/en/knowledge-base/10463201/getch-and-arrow-codes.html	(from https://c.programmingpedia.net/en/knowledge-base/tag/decimal)
